id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
113965,Christian David Sprenger,M,22,196,92,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
113965,Christian David Sprenger,M,26,196,92,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,Silver
113965,Christian David Sprenger,M,26,196,92,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
113968,Nicholas Sprenger,M,19,190,88,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
113991,Maria Springwald,F,25,174,69,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Bronze
113992,Annika Sprink,F,20,173,61,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
113997,Daniel Sproule,M,26,180,76,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
114075,"Daniela Lucia ""Dani"" Sruoga",F,24,171,64,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
114076,"Mara Josefina ""Jose"" Sruoga",F,21,171,60,Argentina,ARG,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Silver
114084,Marianne St-Gelais,F,19,163,62,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Silver
114084,Marianne St-Gelais,F,19,163,62,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
114084,Marianne St-Gelais,F,23,163,62,Canada,CAN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
114085,Kim St-Pierre,F,23,175,71,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
114085,Kim St-Pierre,F,27,175,71,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
114085,Kim St-Pierre,F,31,175,71,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
114099,Martin St. Louis,M,38,176,84,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
114108,Eric Craig Staal,M,25,193,93,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
114133,Kelli Allison Stack,F,22,165,62,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
114133,Kelli Allison Stack,F,26,165,62,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
114137,Jay Jason Stacy,M,32,184,90,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
114182,Linda Stahl,F,26,176,79,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,Bronze
114213,Lara Stalder,F,19,166,60,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
114223,"Thomas Alexander ""Tom"" Stallard",M,29,193,90,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
114367,Heather Mary Stanning,F,27,181,72,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Gold
114367,Heather Mary Stanning,F,31,181,72,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Gold
114387,Phoebe Stanz,F,20,163,62,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
114389,Charlotte Stapenhorst,F,21,168,68,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
114453,"Katherine ""Kate"" Starre",F,28,171,60,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
114486,Paul Stastny,M,24,183,93,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
114577,Lee Ethel Stecklein,F,19,183,77,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
114588,Andrew Steele,M,23,182,78,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
114609,Alexander Lennart Steen,M,29,182,95,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
114658,"Aikaterini ""Ekaterini"" Stefanidi",F,26,173,59,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,Gold
114701,Britta Steffen,F,16,180,60,Germany,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
114701,Britta Steffen,F,24,180,60,Germany,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,Gold
114701,Britta Steffen,F,24,180,60,Germany,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Freestyle,Gold
114710,John William Steffensen,M,21,180,71,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
114722,Kerstin Stegemann,F,22,170,68,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
114722,Kerstin Stegemann,F,26,170,68,Germany,GER,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Bronze
114722,Kerstin Stegemann,F,30,170,68,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
114753,Boris Steimetz,M,21,187,75,France,FRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
114859,Kristin Strmer Steira,F,28,169,53,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
114859,Kristin Strmer Steira,F,32,169,53,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze
114897,Sanna Tutteli Stn,F,31,171,63,Finland,FIN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Silver
114983,Kelly Stephens (-Tysland),F,22,167,59,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
115002,Ayeln Lara Stepnik Puche,F,24,169,62,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
115002,Ayeln Lara Stepnik Puche,F,28,169,62,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
115069,Craig Julian Stevens,M,24,188,82,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
115115,Toby Lynn Stevenson,M,27,185,81,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Pole Vault,Silver
115134,Chelsea Blaine Stewart,F,22,165,54,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
115145,"Geoffrey Peter ""Geoff"" Stewart",M,26,200,90,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze
115145,"Geoffrey Peter ""Geoff"" Stewart",M,30,200,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
115149,James Alexander Stewart,M,26,200,92,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze
115149,James Alexander Stewart,M,30,200,92,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
115156,Kerron Stewart,F,24,175,61,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 100 metres,Silver
115156,Kerron Stewart,F,24,175,61,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,Bronze
115156,Kerron Stewart,F,28,175,61,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
115179,"Stephen John ""Steve"" Stewart",M,26,195,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
115213,Anja Stiefel,F,23,160,60,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
115274,Staciana Stitts (-Winfield),F,19,178,66,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
115297,Hannah Stockbauer,F,22,174,63,Germany,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
115298,Emmanuel Stockbroekx,M,22,189,88,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
115322,"Jacob Petrus ""Jaap"" Stockmann",M,28,193,80,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Silver
115334,Hayden Ernest Stoeckel,M,23,197,95,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,Bronze
115334,Hayden Ernest Stoeckel,M,23,197,95,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
115334,Hayden Ernest Stoeckel,M,27,197,95,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
115459,"Genevra ""Gevvie"" Stone",F,31,183,71,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,Silver
115481,"Viktoriya Ivanivna ""Vita"" Stopina",F,28,176,54,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's High Jump,Bronze
115485,Hestrie Storbeck-Cloete (-Els),F,22,185,68,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's High Jump,Silver
115485,Hestrie Storbeck-Cloete (-Els),F,25,185,68,South Africa,RSA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's High Jump,Silver
115509,David Storl,M,21,198,117,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Shot Put,Silver
115523,"Elizabeth Louise ""Beth"" Storry",F,34,173,74,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
115555,Julia Gray Stowers,F,18,185,66,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
115616,Martin Straka,M,33,178,81,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
115625,Thilo Stralkowski,M,25,190,92,Germany,GER,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Gold
115643,Are Weierholt Strandli,M,27,181,69,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
115717,Jrmy Stravius,M,24,190,86,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
115717,Jrmy Stravius,M,24,190,86,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
115717,Jrmy Stravius,M,28,190,86,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
115779,Simona Dumitria Strimbeschi-Muat,F,26,183,80,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
115801,Fritz Strobl,M,29,187,95,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
115883,Ioana Strungaru (Crciun-),F,27,180,77,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,26,183,66,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Pole Vault,Silver
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,30,183,66,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Pole Vault,Gold
116026,Chandra Lavon Sturrup,F,29,163,61,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
116034,Khrystyna Petrivna Stuy,F,24,168,60,Ukraine,UKR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
116102,Leonel Surez Fajardo,M,20,181,68,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,Bronze
116102,Leonel Surez Fajardo,M,24,181,68,Cuba,CUB,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,Bronze
116122,"Pernell Karl ""PK"" Subban",M,24,183,98,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116139,Mara Beln Succi,F,22,177,72,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
116191,Shingo Suetsugu,M,28,178,68,Japan,JPN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
116194,Patrick Suffo Kengn,M,22,176,83,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Gold
116301,Aleksandr Nikolayevich Sukhorukov,M,20,196,93,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
116329,Niklas Sle,M,20,195,95,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Silver
116360,Eamon Wade Sullivan,M,22,189,78,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,Silver
116360,Eamon Wade Sullivan,M,22,189,78,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
116360,Eamon Wade Sullivan,M,22,189,78,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
116368,Joseph Sullivan,M,25,182,82,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Gold
116413,Christoph Sumann,M,34,182,80,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Silver
116413,Christoph Sumann,M,34,182,80,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
116413,Christoph Sumann,M,38,182,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
116424,Jemima Jelagat Sumgong,F,31,160,45,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,Gold
116456,Sun Dandan,F,23,162,58,China,CHN,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
116476,Sun Linlin,F,21,161,56,China,CHN,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,Silver
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Gold
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
116505,Sun Yang,M,20,198,89,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
116505,Sun Yang,M,24,198,89,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,Gold
116505,Sun Yang,M,24,198,89,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,Silver
116508,Sun Ye,F,19,169,61,China,CHN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
116539,Martin Johnsrud Sundby,M,25,174,72,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
116539,Martin Johnsrud Sundby,M,29,174,72,Norway,NOR,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Bronze
116566,Mats Johan Sundin,M,34,193,100,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116567,Karl Ronnie Sundin,M,35,186,100,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
116593,Vicky Sunohara,F,31,170,75,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
116593,Vicky Sunohara,F,35,170,75,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
116663,Viorica Susanu,F,24,186,77,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
116663,Viorica Susanu,F,28,186,77,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,Gold
116663,Viorica Susanu,F,28,186,77,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
116663,Viorica Susanu,F,32,186,77,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxless Pairs,Gold
116663,Viorica Susanu,F,32,186,77,Romania,ROU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
116701,Gary Lee Suter,M,37,183,93,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116704,Ryan Suter,M,25,185,91,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Silver
116828,Satomi Suzuki,F,21,168,62,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
116854,Malin Erika Helena Svahnstrm (-Borensj),F,20,169,60,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
116876,Jens Arne Svartedal,M,29,181,62,Norway,NOR,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,Silver
116916,Emil Hegle Svendsen,M,24,185,77,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
116916,Emil Hegle Svendsen,M,24,185,77,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,Gold
116916,Emil Hegle Svendsen,M,24,185,77,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
116916,Emil Hegle Svendsen,M,28,185,77,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Gold
116916,Emil Hegle Svendsen,M,28,185,77,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,Gold
117007,Aleksey Vladimirovich Svirin,M,25,202,103,Russia,RUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Gold
117067,Matthew Swann,M,23,170,64,Australia,AUS,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Bronze
117068,Polly Ann M. Swann,F,28,185,76,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
117186,Robert Sycz,M,26,183,75,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Gold
117186,Robert Sycz,M,30,183,75,Poland,POL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,Gold
117222,Denys Olehovych Sylantiev,M,23,185,78,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,Silver
117258,Ondej Synek,M,25,199,105,Czech Republic,CZE,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Single Sculls,Silver
117258,Ondej Synek,M,29,199,105,Czech Republic,CZE,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Single Sculls,Silver
117258,Ondej Synek,M,33,199,105,Czech Republic,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,Bronze
117307,Shannon Lynn Szabados,F,23,175,65,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
117307,Shannon Lynn Szabados,F,27,175,65,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
117321,Gabriela Szabo (-Gyngyssy),F,24,158,42,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",Bronze
117321,Gabriela Szabo (-Gyngyssy),F,24,158,42,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",Gold
117434,Stefan Szczurowski,M,22,190,86,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
117655,Jan Marek Szymaski,M,24,180,77,Poland,POL,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Bronze
117689,Yuliya Gennadyevna Tabakova (-Bubnenkova),F,24,165,55,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
117696,Maki Tabata,F,35,162,55,Japan,JPN,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Silver
117747,Zersenay Tadesse Habtesilase,M,22,160,54,Eritrea,ERI,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 10,000 metres",Bronze
